Date,Material_Name,Quantity_Consumed,Lead_Time,Sales_Volume,Vendor_Name,Location,Month,Year
2024-10-08,Cement,120,8,127,Vendor_C,Ghaziabad,10,2024
2024-10-08,Sand,68,5,63,Vendor_C,Noida,10,2024
2024-10-09,TMT_Steel,180,14,172,Vendor_C,Delhi,10,2024
2024-10-09,Cement,145,14,147,Vendor_B,Ghaziabad,10,2024
2024-10-09,Sand,88,14,83,Vendor_A,Noida,10,2024
2024-10-10,TMT_Steel,168,5,173,Vendor_C,Noida,10,2024
2024-10-10,Cement,124,9,129,Vendor_C,Delhi,10,2024
2024-10-10,Sand,86,12,88,Vendor_B,Ghaziabad,10,2024
2024-10-11,TMT_Steel,169,11,174,Vendor_C,Ghaziabad,10,2024
2024-10-11,Cement,146,14,141,Vendor_B,Ghaziabad,10,2024
2024-10-11,Sand,80,13,75,Vendor_C,Noida,10,2024
2024-10-12,TMT_Steel,175,10,171,Vendor_C,Delhi,10,2024
2024-10-12,Cement,137,7,134,Vendor_A,Ghaziabad,10,2024
2024-10-12,Sand,76,12,85,Vendor_B,Ghaziabad,10,2024
2024-10-13,TMT_Steel,181,6,184,Vendor_B,Ghaziabad,10,2024
2024-10-13,Cement,139,14,143,Vendor_B,Ghaziabad,10,2024
2024-10-13,Sand,50,10,49,Vendor_C,Noida,10,2024
2024-10-14,TMT_Steel,173,10,167,Vendor_C,Noida,10,2024
2024-10-14,Cement,123,11,119,Vendor_C,Ghaziabad,10,2024
2024-10-14,Sand,66,10,61,Vendor_C,Ghaziabad,10,2024
2024-10-15,TMT_Steel,176,9,179,Vendor_B,Delhi,10,2024
2024-10-15,Cement,113,14,115,Vendor_A,Noida,10,2024
2024-10-15,Sand,60,5,68,Vendor_C,Ghaziabad,10,2024
2024-10-16,TMT_Steel,198,14,192,Vendor_C,Noida,10,2024
2024-10-16,Cement,158,14,154,Vendor_C,Delhi,10,2024
2024-10-16,Sand,67,6,70,Vendor_A,Noida,10,2024
2024-10-17,TMT_Steel,175,9,173,Vendor_C,Ghaziabad,10,2024
2024-10-17,Cement,120,8,119,Vendor_C,Delhi,10,2024
2024-10-17,Sand,83,10,75,Vendor_A,Noida,10,2024
2024-10-18,TMT_Steel,208,14,199,Vendor_A,Ghaziabad,10,2024
2024-10-18,Cement,149,11,156,Vendor_A,Ghaziabad,10,2024
2024-10-18,Sand,89,11,98,Vendor_C,Delhi,10,2024
2024-10-19,TMT_Steel,196,8,201,Vendor_B,Ghaziabad,10,2024
2024-10-19,Cement,110,9,100,Vendor_C,Noida,10,2024
2024-10-19,Sand,96,13,105,Vendor_A,Noida,10,2024
2024-10-20,TMT_Steel,189,12,189,Vendor_A,Noida,10,2024
2024-10-20,Cement,118,14,119,Vendor_A,Ghaziabad,10,2024
2024-10-20,Sand,76,7,75,Vendor_B,Ghaziabad,10,2024
2024-10-21,TMT_Steel,181,12,174,Vendor_A,Ghaziabad,10,2024
2024-10-21,Cement,137,13,141,Vendor_C,Noida,10,2024
2024-10-21,Sand,66,5,57,Vendor_C,Delhi,10,2024
2024-10-22,TMT_Steel,169,9,169,Vendor_B,Noida,10,2024
2024-10-22,Cement,147,14,139,Vendor_A,Ghaziabad,10,2024
2024-10-22,Sand,79,11,80,Vendor_B,Delhi,10,2024
2024-10-23,TMT_Steel,200,14,206,Vendor_C,Ghaziabad,10,2024
2024-10-23,Cement,138,8,131,Vendor_B,Delhi,10,2024
2024-10-23,Sand,62,9,69,Vendor_B,Noida,10,2024
2024-10-24,TMT_Steel,183,12,173,Vendor_B,Noida,10,2024
2024-10-24,Cement,137,10,129,Vendor_A,Delhi,10,2024
2024-10-24,Sand,94,14,99,Vendor_A,Noida,10,2024
2024-10-25,TMT_Steel,154,5,162,Vendor_C,Noida,10,2024
2024-10-25,Cement,129,8,129,Vendor_C,Noida,10,2024
2024-10-25,Sand,67,9,61,Vendor_C,Ghaziabad,10,2024
2024-10-26,TMT_Steel,169,9,178,Vendor_B,Noida,10,2024
2024-10-26,Cement,133,6,140,Vendor_A,Delhi,10,2024
2024-10-26,Sand,77,9,68,Vendor_B,Delhi,10,2024
2024-10-27,TMT_Steel,168,11,161,Vendor_A,Ghaziabad,10,2024
2024-10-27,Cement,128,13,136,Vendor_B,Delhi,10,2024
2024-10-27,Sand,63,5,66,Vendor_C,Ghaziabad,10,2024
2024-10-28,TMT_Steel,189,5,192,Vendor_C,Ghaziabad,10,2024
2024-10-28,Cement,119,14,111,Vendor_B,Ghaziabad,10,2024
2024-10-28,Sand,65,6,74,Vendor_B,Noida,10,2024
2024-10-29,TMT_Steel,194,13,202,Vendor_C,Delhi,10,2024
2024-10-29,Cement,134,8,139,Vendor_A,Noida,10,2024
2024-10-29,Sand,83,11,84,Vendor_C,Noida,10,2024
2024-10-30,TMT_Steel,169,5,168,Vendor_B,Ghaziabad,10,2024
2024-10-30,Cement,135,14,129,Vendor_A,Noida,10,2024
2024-10-30,Sand,69,6,62,Vendor_B,Delhi,10,2024
2024-10-31,TMT_Steel,195,13,193,Vendor_C,Ghaziabad,10,2024
2024-10-31,Cement,112,8,111,Vendor_A,Ghaziabad,10,2024
2024-10-31,Sand,66,6,73,Vendor_B,Ghaziabad,10,2024
2024-11-01,TMT_Steel,187,7,192,Vendor_B,Ghaziabad,11,2024
2024-11-01,Cement,128,6,136,Vendor_C,Noida,11,2024
2024-11-01,Sand,69,14,71,Vendor_A,Ghaziabad,11,2024
2024-11-02,TMT_Steel,186,14,193,Vendor_B,Delhi,11,2024
2024-11-02,Cement,145,8,140,Vendor_A,Noida,11,2024
2024-11-02,Sand,74,5,77,Vendor_C,Ghaziabad,11,2024
2024-11-03,TMT_Steel,205,13,199,Vendor_C,Noida,11,2024
2024-11-03,Cement,133,5,132,Vendor_B,Noida,11,2024
2024-11-03,Sand,74,7,75,Vendor_B,Noida,11,2024
2024-11-04,TMT_Steel,179,14,177,Vendor_B,Noida,11,2024
2024-11-04,Cement,111,13,104,Vendor_A,Delhi,11,2024
2024-11-04,Sand,56,11,64,Vendor_A,Delhi,11,2024
2024-11-05,TMT_Steel,178,6,176,Vendor_A,Ghaziabad,11,2024
2024-11-05,Cement,131,9,138,Vendor_C,Ghaziabad,11,2024
2024-11-05,Sand,110,13,110,Vendor_A,Noida,11,2024
2024-11-06,TMT_Steel,177,9,168,Vendor_B,Delhi,11,2024
2024-11-06,Cement,117,7,109,Vendor_B,Ghaziabad,11,2024
2024-11-06,Sand,83,14,78,Vendor_A,Noida,11,2024
2024-11-07,TMT_Steel,169,14,160,Vendor_A,Delhi,11,2024
2024-11-07,Cement,146,9,153,Vendor_B,Ghaziabad,11,2024
2024-11-07,Sand,79,10,80,Vendor_A,Ghaziabad,11,2024
2024-11-08,TMT_Steel,185,12,192,Vendor_A,Delhi,11,2024
2024-11-08,Cement,143,9,151,Vendor_C,Noida,11,2024
2024-11-08,Sand,71,12,71,Vendor_B,Ghaziabad,11,2024
2024-11-09,TMT_Steel,189,6,197,Vendor_B,Delhi,11,2024
2024-11-09,Cement,136,11,135,Vendor_A,Delhi,11,2024
2024-11-09,Sand,75,7,69,Vendor_C,Ghaziabad,11,2024
2024-11-10,TMT_Steel,191,11,181,Vendor_A,Ghaziabad,11,2024
2024-11-10,Cement,117,9,114,Vendor_B,Delhi,11,2024
2024-11-10,Sand,78,9,77,Vendor_C,Ghaziabad,11,2024
2024-11-11,TMT_Steel,180,5,184,Vendor_C,Ghaziabad,11,2024
2024-11-11,Cement,153,11,153,Vendor_B,Delhi,11,2024
2024-11-11,Sand,86,11,91,Vendor_A,Noida,11,2024
2024-11-12,TMT_Steel,181,14,171,Vendor_B,Noida,11,2024
2024-11-12,Cement,119,5,110,Vendor_B,Delhi,11,2024
2024-11-12,Sand,82,6,77,Vendor_B,Ghaziabad,11,2024
2024-11-13,TMT_Steel,211,12,209,Vendor_C,Noida,11,2024
2024-11-13,Cement,129,5,128,Vendor_A,Delhi,11,2024
2024-11-13,Sand,61,10,56,Vendor_A,Delhi,11,2024
2024-11-14,TMT_Steel,182,14,177,Vendor_B,Ghaziabad,11,2024
2024-11-14,Cement,169,11,177,Vendor_C,Delhi,11,2024
2024-11-14,Sand,94,11,99,Vendor_B,Delhi,11,2024
2024-11-15,TMT_Steel,166,8,164,Vendor_C,Delhi,11,2024
2024-11-15,Cement,133,13,124,Vendor_B,Ghaziabad,11,2024
2024-11-15,Sand,88,7,79,Vendor_A,Ghaziabad,11,2024
2024-11-16,TMT_Steel,192,7,187,Vendor_C,Noida,11,2024
2024-11-16,Cement,117,7,123,Vendor_A,Noida,11,2024
2024-11-16,Sand,100,6,92,Vendor_A,Noida,11,2024
2024-11-17,TMT_Steel,167,9,160,Vendor_A,Noida,11,2024
2024-11-17,Cement,147,6,137,Vendor_B,Noida,11,2024
2024-11-17,Sand,86,12,80,Vendor_C,Delhi,11,2024
2024-11-18,TMT_Steel,172,10,164,Vendor_A,Ghaziabad,11,2024
2024-11-18,Cement,150,7,153,Vendor_A,Noida,11,2024
2024-11-18,Sand,103,10,108,Vendor_C,Noida,11,2024
2024-11-19,TMT_Steel,183,7,189,Vendor_C,Delhi,11,2024
2024-11-19,Cement,146,12,137,Vendor_C,Delhi,11,2024
2024-11-19,Sand,82,14,74,Vendor_B,Noida,11,2024
2024-11-20,TMT_Steel,191,13,194,Vendor_B,Noida,11,2024
2024-11-20,Cement,149,11,144,Vendor_C,Ghaziabad,11,2024
2024-11-20,Sand,91,9,81,Vendor_A,Delhi,11,2024
2024-11-21,TMT_Steel,186,8,187,Vendor_A,Noida,11,2024
2024-11-21,Cement,138,5,140,Vendor_A,Ghaziabad,11,2024
2024-11-21,Sand,78,13,72,Vendor_C,Delhi,11,2024
2024-11-22,TMT_Steel,196,9,196,Vendor_A,Ghaziabad,11,2024
2024-11-22,Cement,173,9,176,Vendor_B,Noida,11,2024
2024-11-22,Sand,105,11,113,Vendor_A,Noida,11,2024
2024-11-23,TMT_Steel,201,6,193,Vendor_C,Delhi,11,2024
2024-11-23,Cement,122,9,118,Vendor_A,Noida,11,2024
2024-11-23,Sand,57,8,52,Vendor_A,Ghaziabad,11,2024
2024-11-24,TMT_Steel,220,13,227,Vendor_C,Delhi,11,2024
2024-11-24,Cement,162,13,157,Vendor_B,Noida,11,2024
2024-11-24,Sand,88,5,80,Vendor_B,Ghaziabad,11,2024
2024-11-25,TMT_Steel,205,13,213,Vendor_A,Noida,11,2024
2024-11-25,Cement,140,7,148,Vendor_C,Delhi,11,2024
2024-11-25,Sand,76,13,72,Vendor_B,Delhi,11,2024
2024-11-26,TMT_Steel,189,10,193,Vendor_C,Noida,11,2024
2024-11-26,Cement,92,12,82,Vendor_B,Ghaziabad,11,2024
2024-11-26,Sand,90,8,97,Vendor_A,Noida,11,2024
2024-11-27,TMT_Steel,176,14,177,Vendor_C,Delhi,11,2024
2024-11-27,Cement,140,13,136,Vendor_A,Ghaziabad,11,2024
2024-11-27,Sand,98,12,96,Vendor_B,Noida,11,2024
2024-11-28,TMT_Steel,183,11,190,Vendor_C,Delhi,11,2024
2024-11-28,Cement,143,8,150,Vendor_A,Ghaziabad,11,2024
2024-11-28,Sand,77,9,83,Vendor_A,Noida,11,2024
2024-11-29,TMT_Steel,201,5,208,Vendor_A,Delhi,11,2024
2024-11-29,Cement,125,11,132,Vendor_C,Ghaziabad,11,2024
2024-11-29,Sand,81,7,86,Vendor_A,Ghaziabad,11,2024
2024-11-30,TMT_Steel,188,11,195,Vendor_A,Noida,11,2024
2024-11-30,Cement,143,13,133,Vendor_A,Delhi,11,2024
2024-11-30,Sand,106,11,112,Vendor_C,Delhi,11,2024
2024-12-01,TMT_Steel,200,8,203,Vendor_C,Ghaziabad,12,2024
2024-12-01,Cement,140,9,148,Vendor_A,Ghaziabad,12,2024
2024-12-01,Sand,41,5,44,Vendor_B,Ghaziabad,12,2024
2024-12-02,TMT_Steel,178,12,174,Vendor_C,Delhi,12,2024
2024-12-02,Cement,115,7,121,Vendor_C,Delhi,12,2024
2024-12-02,Sand,76,7,71,Vendor_B,Noida,12,2024
2024-12-03,TMT_Steel,200,14,193,Vendor_B,Noida,12,2024
2024-12-03,Cement,176,12,175,Vendor_A,Delhi,12,2024
2024-12-03,Sand,89,11,95,Vendor_C,Ghaziabad,12,2024
2024-12-04,TMT_Steel,195,7,200,Vendor_B,Delhi,12,2024
2024-12-04,Cement,173,7,174,Vendor_A,Delhi,12,2024
2024-12-04,Sand,118,9,124,Vendor_A,Noida,12,2024
2024-12-05,TMT_Steel,190,13,196,Vendor_A,Noida,12,2024
2024-12-05,Cement,147,12,142,Vendor_A,Ghaziabad,12,2024
2024-12-05,Sand,105,9,103,Vendor_C,Ghaziabad,12,2024
2024-12-06,TMT_Steel,178,7,173,Vendor_C,Delhi,12,2024
2024-12-06,Cement,114,9,104,Vendor_B,Delhi,12,2024
2024-12-06,Sand,90,6,85,Vendor_B,Ghaziabad,12,2024
2024-12-07,TMT_Steel,176,14,179,Vendor_A,Delhi,12,2024
2024-12-07,Cement,177,14,173,Vendor_A,Delhi,12,2024
2024-12-07,Sand,72,5,71,Vendor_B,Noida,12,2024
2024-12-08,TMT_Steel,188,12,191,Vendor_B,Noida,12,2024
2024-12-08,Cement,135,10,137,Vendor_B,Noida,12,2024
2024-12-08,Sand,87,6,96,Vendor_B,Ghaziabad,12,2024
2024-12-09,TMT_Steel,147,8,144,Vendor_B,Delhi,12,2024
2024-12-09,Cement,136,10,135,Vendor_B,Noida,12,2024
2024-12-09,Sand,101,11,94,Vendor_B,Noida,12,2024
2024-12-10,TMT_Steel,202,9,210,Vendor_B,Noida,12,2024
2024-12-10,Cement,147,14,147,Vendor_C,Delhi,12,2024
2024-12-10,Sand,89,6,90,Vendor_C,Ghaziabad,12,2024
2024-12-11,TMT_Steel,216,10,223,Vendor_A,Delhi,12,2024
2024-12-11,Cement,163,12,171,Vendor_C,Ghaziabad,12,2024
2024-12-11,Sand,98,10,105,Vendor_C,Ghaziabad,12,2024
2024-12-12,TMT_Steel,186,7,185,Vendor_A,Noida,12,2024
2024-12-12,Cement,129,12,125,Vendor_C,Delhi,12,2024
2024-12-12,Sand,101,11,101,Vendor_C,Noida,12,2024
2024-12-13,TMT_Steel,203,7,207,Vendor_A,Noida,12,2024
2024-12-13,Cement,132,10,137,Vendor_B,Noida,12,2024
2024-12-13,Sand,106,11,113,Vendor_C,Delhi,12,2024
2024-12-14,TMT_Steel,194,9,196,Vendor_A,Ghaziabad,12,2024
2024-12-14,Cement,143,13,141,Vendor_B,Delhi,12,2024
2024-12-14,Sand,69,7,77,Vendor_C,Delhi,12,2024
2024-12-15,TMT_Steel,197,6,203,Vendor_A,Ghaziabad,12,2024
2024-12-15,Cement,137,10,132,Vendor_C,Ghaziabad,12,2024
2024-12-15,Sand,67,11,71,Vendor_A,Noida,12,2024
2024-12-16,TMT_Steel,207,11,213,Vendor_C,Delhi,12,2024
2024-12-16,Cement,141,10,147,Vendor_C,Ghaziabad,12,2024
2024-12-16,Sand,81,12,89,Vendor_A,Delhi,12,2024
2024-12-17,TMT_Steel,210,12,201,Vendor_A,Delhi,12,2024
2024-12-17,Cement,166,10,170,Vendor_B,Delhi,12,2024
2024-12-17,Sand,88,13,89,Vendor_C,Noida,12,2024
2024-12-18,TMT_Steel,186,12,186,Vendor_C,Noida,12,2024
2024-12-18,Cement,134,10,125,Vendor_A,Noida,12,2024
2024-12-18,Sand,120,7,119,Vendor_A,Delhi,12,2024
2024-12-19,TMT_Steel,166,14,163,Vendor_B,Delhi,12,2024
2024-12-19,Cement,143,9,145,Vendor_C,Noida,12,2024
2024-12-19,Sand,70,5,64,Vendor_C,Delhi,12,2024
2024-12-20,TMT_Steel,179,6,185,Vendor_A,Noida,12,2024
2024-12-20,Cement,140,14,144,Vendor_B,Noida,12,2024
2024-12-20,Sand,81,6,75,Vendor_B,Noida,12,2024
2024-12-21,TMT_Steel,179,11,175,Vendor_B,Ghaziabad,12,2024
2024-12-21,Cement,120,9,123,Vendor_A,Delhi,12,2024
2024-12-21,Sand,89,10,85,Vendor_B,Noida,12,2024
2024-12-22,TMT_Steel,217,7,211,Vendor_A,Delhi,12,2024
2024-12-22,Cement,111,7,120,Vendor_B,Ghaziabad,12,2024
2024-12-22,Sand,97,12,102,Vendor_B,Noida,12,2024
2024-12-23,TMT_Steel,222,7,227,Vendor_A,Noida,12,2024
2024-12-23,Cement,152,13,159,Vendor_B,Ghaziabad,12,2024
2024-12-23,Sand,104,13,113,Vendor_A,Ghaziabad,12,2024
2024-12-24,TMT_Steel,190,11,198,Vendor_A,Noida,12,2024
2024-12-24,Cement,140,14,137,Vendor_A,Delhi,12,2024
2024-12-24,Sand,82,7,75,Vendor_A,Noida,12,2024
2024-12-25,TMT_Steel,197,9,189,Vendor_C,Delhi,12,2024
2024-12-25,Cement,163,6,161,Vendor_C,Ghaziabad,12,2024
2024-12-25,Sand,98,12,93,Vendor_A,Ghaziabad,12,2024
2024-12-26,TMT_Steel,217,6,218,Vendor_B,Delhi,12,2024
2024-12-26,Cement,181,9,178,Vendor_B,Ghaziabad,12,2024
2024-12-26,Sand,116,10,106,Vendor_C,Ghaziabad,12,2024
2024-12-27,TMT_Steel,206,5,214,Vendor_A,Delhi,12,2024
2024-12-27,Cement,142,8,142,Vendor_C,Ghaziabad,12,2024
2024-12-27,Sand,103,5,97,Vendor_A,Delhi,12,2024
2024-12-28,TMT_Steel,178,13,175,Vendor_C,Ghaziabad,12,2024
2024-12-28,Cement,145,6,137,Vendor_A,Delhi,12,2024
2024-12-28,Sand,91,9,87,Vendor_C,Delhi,12,2024
2024-12-29,TMT_Steel,214,12,217,Vendor_C,Delhi,12,2024
2024-12-29,Cement,131,10,122,Vendor_C,Ghaziabad,12,2024
2024-12-29,Sand,95,7,95,Vendor_B,Ghaziabad,12,2024
2024-12-30,TMT_Steel,221,10,227,Vendor_C,Delhi,12,2024
2024-12-30,Cement,152,6,149,Vendor_C,Noida,12,2024
2024-12-30,Sand,142,5,146,Vendor_B,Noida,12,2024
2024-12-31,TMT_Steel,199,13,204,Vendor_C,Delhi,12,2024
2024-12-31,Cement,165,5,155,Vendor_B,Delhi,12,2024
2024-12-31,Sand,108,14,102,Vendor_C,Ghaziabad,12,2024
